"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40"
-15.001144,-11.073472,-14.195468,-6.642252,-35.747311,-27.186999,-30.913253,-28.596933,12.492561,-5.433738,-0.297551,-52.465095,-12.080568,16.017395,10.780499,15.413138,17.1252,59.926757,-35.344472,-6.541543,25.584802,20.247196,-14.598306,25.786221,16.520943,24.275578,-7.548638,8.967727,-9.562829,-12.080568,16.118105,7.154955,7.356374,51.869993,-10.771344,-7.548638,-26.784161,7.658503,0.910964,5.140764
-14.497597,-10.167086,-11.979858,-4.225223,-36.049439,-22.151522,-25.474937,-26.381323,13.499657,-10.569925,0.608835,-48.336004,-15.101854,18.434424,11.384756,18.837262,14.103914,62.243076,-29.3019,-4.82948,22.664225,17.628748,-16.108949,34.74937,18.132296,22.059968,-8.354315,4.939345,-9.764248,-7.04509,18.937972,12.593271,4.133669,46.129549,-7.951476,-5.635157,-26.98558,8.26276,13.701076,2.220188
-13.89334,-7.750057,-6.541543,-3.822385,-36.452277,-18.828107,-24.065003,-21.245136,14.406042,-10.972763,-6.138705,-45.818265,-13.389792,16.017395,12.69398,16.319524,13.902495,62.948043,-21.849394,-2.009613,22.563516,14.90959,-18.425269,36.763561,21.455711,21.254292,-11.073472,7.255665,-10.167086,-5.131609,19.844358,13.096818,4.939345,43.007553,-2.613871,-4.124514,-25.172808,19.945067,19.743648,-2.110323
-12.886244,1.112383,-4.225223,-10.469215,-33.330282,-18.425269,-20.943008,-18.928817,13.298238,-10.267796,-11.375601,-47.731746,-15.403983,16.118105,14.808881,14.506752,13.499657,67.882811,-16.00824,-0.801099,23.469902,11.082628,-16.209659,43.61181,17.024491,17.528038,-9.059281,-1.405356,-12.483406,-4.124514,23.570611,16.923781,7.054246,40.993362,2.119478,1.414511,-18.425269,1.71664,20.045777,-0.801099
-10.469215,5.644312,-2.110323,-14.396887,-30.913253,-20.540169,-18.324559,-19.633784,12.79469,-4.93019,-12.986954,-50.249485,-17.821012,13.298238,17.1252,14.204623,9.974823,69.494163,-7.548638,3.630121,17.930877,6.349279,-15.806821,43.410391,17.427329,13.701076,0.608835,3.025864,-11.57702,-4.225223,25.886931,18.434424,10.57908,41.3962,2.723735,3.327993,-13.389792,14.506752,13.600366,2.723735
-10.368505,5.342183,-1.405356,-16.108949,-33.028153,-17.518883,-21.144427,-12.785535,10.881208,-5.232319,-16.310369,-51.760128,-23.460746,5.644312,17.22591,11.686885,-0.49897,69.494163,2.119478,5.745022,12.69398,-5.836576,-17.921721,44.316777,14.90959,8.665598,0.810254,2.220188,-14.396887,-6.642252,28.102541,17.1252,11.284047,39.18059,4.133669,3.83154,-11.979858,17.830167,8.26276,6.651408
-8.958572,11.284047,1.313802,-12.584115,-30.006867,-12.181277,-20.943008,-5.937285,10.780499,-12.483406,-17.921721,-49.343099,-24.568551,-5.131609,11.586175,9.471275,-0.801099,70.501259,5.845731,7.054246,6.449988,-14.094759,-17.015335,49.452964,8.867018,7.557793,-2.613871,1.213092,-15.303273,-5.635157,29.008926,14.305333,4.435798,37.972076,3.025864,5.140764,-13.79263,12.996109,3.126574,9.471275
-9.864958,13.096818,4.234379,-8.253605,-27.489128,-11.174182,-18.727398,-3.620966,11.888304,-17.418174,-20.540169,-47.429618,-21.849394,-12.080568,10.57908,6.752117,-2.71458,68.990616,9.672694,5.442893,3.630121,-21.144427,-17.418174,45.626001,7.557793,6.752117,-6.944381,1.213092,-18.324559,-4.225223,27.901121,15.0103,-0.398261,43.309682,1.817349,4.939345,-15.806821,20.347906,0.709544,14.90959
-11.274891,11.686885,7.255665,-4.325933,-28.596933,-8.857862,-18.626688,2.018769,11.787594,-19.935912,-25.172808,-43.199817,-19.130236,-12.886244,11.586175,6.248569,-6.138705,66.271458,8.26276,1.71664,2.925154,-27.287709,-12.785535,51.265736,3.83154,3.83154,-10.872053,-2.513161,-21.345846,0.910964,26.692607,15.715267,-0.297551,49.251545,2.421607,5.342183,-19.935912,12.79469,-2.513161,21.757839
-15.403983,12.69398,9.169146,-5.735866,-25.676356,-8.354315,-14.195468,7.054246,10.780499,-17.518883,-29.604028,-43.099107,-19.432364,-7.24651,13.398947,11.384756,-7.447929,65.667201,7.356374,-2.81529,2.522316,-29.3019,-9.864958,50.560769,7.457084,3.126574,-4.628061,1.61593,-19.331655,4.637217,23.167773,13.298238,-1.506066,55.797665,-2.81529,5.342183,-22.050813,0.105287,-3.822385,20.347906
-17.921721,14.406042,11.284047,-4.124514,-24.76997,-10.469215,-17.317464,13.096818,7.658503,-16.612497,-33.128863,-41.387045,-21.849394,-9.2607,19.139391,12.391852,-10.771344,64.962234,2.220188,-1.808194,4.536507,-23.561456,-14.296178,48.647288,10.881208,5.442893,-7.347219,1.414511,-20.640879,7.255665,21.355001,12.593271,-0.901808,58.617533,-7.548638,3.327993,-25.374228,-6.541543,-5.937285,21.757839
-17.821012,12.79469,17.729457,-0.398261,-21.144427,-10.872053,-18.928817,16.118105,7.859922,-15.706111,-32.726024,-38.466468,-23.561456,-8.555734,17.528038,9.672694,-12.684825,63.350881,-1.405356,-2.81529,5.946441,-14.094759,-12.382696,45.323873,13.398947,10.075532,-8.253605,0.910964,-25.676356,7.557793,18.333715,5.845731,-1.304646,58.315404,-12.684825,6.651408,-32.323186,-8.152895,-6.440833,20.549325
-19.734493,5.442893,25.282673,-2.915999,-15.605402,-14.195468,-24.467842,17.427329,9.269856,-15.504692,-31.316091,-35.646601,-23.561456,0.810254,22.462806,9.169146,-7.548638,64.156557,-11.174182,-2.915999,7.154955,4.133669,-12.584115,44.417487,18.233005,15.0103,-6.037995,-6.340124,-23.057908,8.564889,19.642939,7.255665,-3.117418,56.301213,-17.317464,7.960632,-34.639506,-0.59968,-4.527352,22.764935
-19.130236,-1.103227,27.800412,2.421607,-15.202564,-11.375601,-24.467842,19.038682,8.162051,-14.598306,-32.524605,-31.718929,-21.950103,15.111009,23.369192,5.644312,-6.843671,62.243076,-13.994049,-5.534447,9.169146,8.464179,-9.663539,44.316777,19.743648,19.139391,-11.174182,-7.1458,-24.065003,9.068437,21.052872,7.557793,-4.93019,51.165026,-23.561456,5.040055,-36.150149,10.57908,-3.016709,23.570611
-20.238041,-4.82948,24.980545,1.918059,-11.57702,-9.36141,-19.331655,22.160677,9.672694,-16.511788,-37.962921,-26.079194,-19.029526,27.296864,21.355001,5.442893,2.421607,59.322499,-21.748684,-6.440833,9.269856,4.234379,-7.1458,47.841611,23.268482,25.685511,-10.569925,-5.836576,-24.266423,11.284047,19.743648,6.953536,-5.131609,47.841611,-24.165713,4.536507,-30.611124,13.499657,-0.59968,22.966354
-24.76997,-7.24651,25.98764,10.780499,-12.886244,-10.569925,-13.188373,22.059968,7.658503,-18.425269,-47.127489,-23.762875,-18.525979,32.835889,17.930877,5.342183,5.543603,57.711147,-28.194095,-5.937285,13.801785,6.449988,-7.850767,46.431678,23.570611,27.901121,-9.2607,-4.426642,-26.381323,14.003204,21.757839,11.384756,-6.037995,42.000458,-27.287709,3.227283,-22.050813,14.103914,1.61593,24.980545
-24.065003,-6.541543,24.577706,14.003204,-15.001144,-16.411078,-9.46212,21.65713,6.04715,-16.108949,-46.92607,-21.245136,-20.137331,32.63447,18.535134,8.36347,-2.311742,56.704051,-28.395514,-6.138705,12.895399,-2.009613,-8.052186,44.417487,22.764935,28.706798,-13.289082,-6.541543,-28.697643,18.031586,25.786221,12.391852,-5.0309,37.972076,-28.395514,6.550698,-12.281987,7.356374,4.335088,28.102541
-21.446555,-2.81529,29.008926,8.162051,-10.066377,-23.158618,-8.455024,23.671321,5.140764,-17.317464,-44.408331,-16.914626,-19.432364,30.620279,19.642939,12.492561,-4.124514,57.912566,-30.006867,-4.82948,10.377661,-8.656443,-9.663539,48.14374,23.167773,29.613184,-16.813916,-6.541543,-26.98558,20.650034,31.224536,12.79469,-3.117418,29.311055,-26.784161,10.57908,-1.808194,8.26276,7.054246,30.922408
-17.317464,3.93225,24.376287,2.623026,-6.440833,-20.741589,-5.433738,25.181964,0.810254,-17.720302,-41.487755,-10.267796,-23.360037,28.20325,24.174868,10.881208,-3.822385,56.099794,-28.596933,-6.944381,7.960632,-18.828107,-10.972763,47.841611,22.664225,29.109636,-18.022431,-2.613871,-24.266423,17.22591,35.252918,12.492561,-3.419547,22.160677,-27.891966,11.183337,6.14786,20.045777,7.457084,32.231632
-17.821012,14.90959,23.167773,-1.707485,-0.801099,-11.879149,0.205997,29.109636,-0.398261,-15.90753,-41.487755,-5.635157,-21.043717,25.685511,22.563516,9.269856,5.140764,51.668574,-27.186999,-8.857862,1.213092,-29.402609,-10.066377,47.338064,21.858549,25.181964,-21.345846,5.140764,-24.971389,15.614557,35.555047,14.103914,-0.700389,19.44152,-24.971389,14.708171,12.895399,11.082628,7.054246,28.505379
-21.547265,20.247196,23.469902,-6.642252,-8.253605,-12.181277,-0.49897,27.699702,-1.707485,-17.317464,-41.789883,-2.81529,-14.900435,22.664225,20.549325,5.845731,9.269856,47.035935,-25.273518,-9.965667,-3.520256,-29.100481,-7.447929,44.719615,19.139391,16.823072,-17.015335,11.787594,-29.20119,15.413138,37.367819,14.103914,-1.304646,18.535134,-27.791257,13.801785,13.600366,16.823072,6.953536,22.966354
-22.050813,23.268482,13.902495,-10.066377,-9.965667,-9.764248,1.71664,24.376287,-4.426642,-16.914626,-40.27924,-1.103227,-13.89334,22.563516,19.844358,5.745022,9.874113,43.108263,-21.950103,-9.46212,-9.059281,-24.266423,-6.742962,38.274205,21.455711,-0.49897,-15.202564,9.169146,-25.676356,15.916686,38.173495,16.017395,-6.239414,21.254292,-25.474937,17.830167,15.815976,9.269856,9.672694,21.55642
-18.727398,31.526665,11.586175,-12.382696,-12.684825,-12.080568,5.845731,24.074159,-9.562829,-20.943008,-34.337377,0.508125,-10.670634,20.851453,22.664225,7.759213,5.745022,43.913939,-13.79263,-8.152895,-12.281987,-31.4168,-4.426642,34.547951,22.362097,-15.504692,-17.821012,8.26276,-29.20119,18.233005,38.576333,15.614557,-8.152895,22.764935,-23.662165,16.420233,12.996109,3.126574,13.902495,20.347906
-18.928817,33.339437,7.255665,-21.647974,-7.750057,-13.389792,7.557793,23.77203,-10.167086,-21.144427,-32.625315,6.248569,-13.591211,20.650034,29.109636,9.269856,6.651408,42.000458,-11.67773,-8.354315,-15.605402,-28.798352,-1.304646,30.217441,17.326619,-27.287709,-15.706111,0.910964,-27.08629,18.233005,36.058595,17.1252,-6.239414,21.052872,-22.65507,15.916686,8.464179,20.448615,14.406042,21.455711
-20.640879,36.058595,12.69398,-15.90753,-3.923095,-5.333028,7.356374,23.369192,-12.684825,-18.324559,-31.819638,7.356374,-12.181277,19.038682,30.922408,9.571984,7.658503,41.295491,-3.822385,-12.684825,-14.699016,-19.130236,0.910964,26.390478,5.845731,-31.316091,-15.605402,-1.808194,-25.374228,17.528038,34.95079,21.153582,-7.24651,18.132296,-24.568551,13.197528,2.320897,-4.225223,15.715267,22.261387
-22.957199,38.374914,15.211719,-19.130236,-7.548638,-5.534447,0.608835,19.844358,-13.389792,-19.331655,-31.920348,9.974823,-6.340124,15.513847,30.217441,8.162051,6.248569,40.389105,-0.700389,-11.879149,-16.813916,-10.167086,0.105287,23.973449,-11.979858,-29.704738,-18.22385,-6.239414,-28.697643,19.34081,36.96498,20.750744,-13.490501,14.406042,-29.704738,4.939345,-7.850767,8.36347,15.111009,22.764935
-22.252232,30.217441,11.082628,-19.331655,-5.0309,-3.721676,1.011673,14.103914,-15.303273,-14.699016,-38.06363,16.319524,-4.023804,12.996109,24.174868,9.974823,7.759213,35.957885,1.414511,-10.267796,-14.195468,2.320897,-1.606775,15.715267,-23.662165,-36.150149,-15.504692,-12.181277,-21.345846,21.455711,38.677043,19.34081,-14.296178,1.515221,-32.423896,2.421607,-13.289082,-2.110323,16.923781,17.427329
-22.55436,26.692607,8.36347,-18.928817,-6.037995,-1.203937,-1.203937,13.600366,-17.418174,-13.89334,-32.021058,19.844358,-4.728771,4.536507,23.469902,9.169146,10.176242,34.95079,0.105287,-10.569925,-11.979858,5.543603,-1.808194,10.780499,-25.575647,-34.740215,-14.799725,-8.857862,-22.55436,20.650034,40.892653,18.333715,-18.12314,-5.131609,-32.524605,0.205997,-17.116045,-5.131609,20.448615,13.600366
-22.856489,23.77203,4.032959,-22.352941,-5.433738,-0.901808,-6.239414,16.722362,-16.813916,-13.490501,-33.028153,22.160677,-6.642252,2.623026,22.160677,4.435798,10.981918,33.238727,-3.419547,-8.354315,-11.47631,13.398947,-2.110323,5.745022,-25.072099,-30.812543,-13.289082,-6.239414,-23.662165,21.254292,38.878462,16.319524,-19.130236,-14.699016,-33.73312,3.126574,-17.116045,3.126574,21.65713,6.953536
-21.245136,16.823072,4.335088,-19.029526,-2.110323,2.623026,-14.396887,17.528038,-19.432364,-15.101854,-30.308995,22.664225,-5.937285,1.61593,22.764935,1.918059,12.69398,34.245823,-8.656443,-8.253605,-7.447929,32.231632,-0.096132,7.759213,-28.294804,-18.324559,-5.635157,2.119478,-20.943008,18.535134,37.1664,17.729457,-23.863584,-13.89334,-33.330282,-0.700389,-11.778439,6.449988,20.347906,7.154955
-24.065003,8.564889,3.327993,-22.151522,1.112383,5.745022,-19.734493,14.003204,-17.921721,-22.050813,-31.4168,24.275578,-5.836576,1.918059,20.146487,-0.398261,8.766308,33.943694,-13.591211,-7.24651,-3.822385,47.237354,4.234379,12.190433,-32.423896,-5.635157,-8.455024,8.665598,-20.238041,16.621652,37.367819,18.535134,-28.194095,-15.806821,-27.690547,-0.398261,-9.159991,6.349279,19.844358,7.859922
-27.186999,6.550698,-1.808194,-22.453651,1.71664,6.349279,-22.252232,10.075532,-18.525979,-23.057908,-29.906157,28.505379,-4.023804,1.71664,18.333715,4.133669,8.766308,31.627375,-16.511788,-4.426642,0.004578,63.350881,8.26276,15.513847,-31.013962,4.637217,-11.778439,11.787594,-17.821012,15.916686,39.684138,16.017395,-28.395514,-17.619593,-26.280613,-4.426642,-3.016709,-4.124514,19.642939,0.306706
-32.121767,3.126574,-4.82948,-24.971389,2.119478,11.183337,-24.76997,1.71664,-18.828107,-24.165713,-23.460746,33.339437,-0.59968,-4.728771,22.059968,6.852827,12.089723,33.037308,-19.331655,-6.037995,4.435798,77.752346,11.384756,12.391852,-20.036622,7.154955,-13.994049,14.003204,-17.418174,12.895399,40.086976,15.0103,-28.697643,-12.281987,-19.633784,-3.822385,0.105287,7.759213,17.22591,-1.707485
-28.093385,2.320897,-5.635157,-19.935912,-4.023804,11.082628,-29.704738,1.817349,-23.662165,-25.777066,-23.057908,37.1664,-0.901808,-3.721676,22.160677,7.154955,9.269856,34.447242,-14.900435,-2.71458,4.536507,77.550927,7.759213,14.808881,-5.635157,5.442893,-17.317464,11.384756,-17.921721,14.506752,38.677043,13.600366,-31.819638,-3.822385,-18.626688,-3.117418,-3.318837,16.017395,17.1252,-4.023804
-23.762875,0.810254,-7.347219,-24.467842,-0.801099,15.111009,-26.884871,1.011673,-34.337377,-27.992676,-17.821012,39.684138,2.421607,-4.325933,22.059968,9.672694,12.593271,35.454337,-12.483406,-1.203937,4.133669,83.291371,4.939345,17.22591,-2.211032,5.845731,-15.806821,6.349279,-15.504692,9.773403,36.461433,12.895399,-37.862211,8.867018,-19.533074,-5.534447,-2.513161,39.885557,12.190433,-3.520256
-24.165713,-6.037995,-10.167086,-28.395514,1.515221,13.701076,-22.252232,1.817349,-47.530327,-31.013962,-12.785535,42.806134,5.140764,-3.419547,20.448615,11.384756,12.190433,35.051499,-0.801099,0.810254,2.119478,80.169375,4.435798,19.844358,-5.937285,7.859922,-17.015335,2.623026,-9.159991,6.953536,37.06569,13.801785,-38.16434,15.513847,-14.799725,-0.801099,-6.440833,36.864271,10.276951,-4.426642
-29.402609,-1.707485,-14.598306,-34.840925,-0.096132,16.621652,-12.986954,0.306706,-57.601282,-33.73312,-4.023804,44.115358,0.508125,-5.635157,23.570611,7.960632,16.319524,36.562142,8.665598,3.126574,-3.218128,74.73106,4.435798,17.326619,-10.569925,11.384756,-17.216754,-3.318837,-9.059281,2.925154,37.367819,12.895399,-44.71046,19.139391,-13.490501,-2.412451,-4.225223,22.664225,6.248569,-5.635157
-33.229572,-1.808194,-20.43946,-48.940261,0.810254,18.535134,-8.757153,-1.606775,-67.067979,-32.726024,0.004578,45.323873,1.011673,-4.93019,29.814603,5.040055,19.642939,39.079881,18.535134,2.320897,-6.340124,77.248798,6.852827,11.384756,-16.310369,9.471275,-14.195468,-14.396887,-7.951476,1.515221,36.562142,11.586175,-45.012589,19.038682,-9.059281,-1.908904,-6.541543,24.174868,1.112383,-7.649348
-33.934539,-1.002518,-22.352941,-52.364386,0.105287,18.635843,-6.742962,-5.735866,-65.456626,-32.021058,2.522316,39.583429,0.306706,-5.131609,31.123827,1.817349,19.642939,39.482719,27.296864,3.529412,-10.267796,69.393454,7.960632,10.377661,-11.47631,9.370565,-13.188373,-25.676356,-9.46212,4.234379,35.353628,7.859922,-43.401236,16.218814,-4.225223,-3.620966,-20.43946,14.607462,-4.325933,-4.225223
-31.718929,5.241474,-24.367132,-59.111925,-1.405356,21.65713,-1.707485,-11.57702,-63.140307,-31.316091,12.089723,35.051499,1.414511,-3.318837,30.922408,-2.211032,18.434424,41.194781,30.318151,2.925154,-10.469215,63.955138,11.384756,10.176242,-10.167086,4.536507,-11.57702,-36.754406,-9.46212,4.335088,33.238727,4.335088,-44.81117,15.111009,-0.901808,-5.433738,-23.863584,27.196155,-4.225223,-2.211032
-31.718929,13.096818,-24.266423,-49.645228,-4.124514,20.247196,0.709544,-14.598306,-62.233921,-30.611124,21.858549,30.217441,5.241474,0.105287,30.217441,-3.218128,22.462806,42.806134,36.96498,6.752117,-11.174182,55.696956,12.190433,12.492561,-7.548638,4.032959,-11.67773,-39.272145,-7.548638,6.248569,30.821698,3.327993,-44.106203,16.823072,3.428702,-5.0309,-23.863584,33.943694,-4.628061,-2.915999
-29.503319,12.895399,-24.266423,-45.516136,-11.375601,25.181964,3.730831,-21.547265,-52.968643,-29.402609,22.764935,26.289769,10.57908,-1.808194,35.152209,-5.0309,21.052872,46.230259,36.864271,9.269856,-7.04509,48.647288,13.801785,12.089723,-6.340124,0.004578,-11.47631,-36.250858,-9.36141,6.852827,26.894026,4.335088,-44.509041,19.139391,10.176242,-4.93019,-18.022431,33.037308,-5.735866,-3.419547
-25.072099,9.068437,-24.065003,-45.214008,-9.965667,29.008926,-0.196841,-16.713207,-40.480659,-28.798352,23.570611,23.570611,11.485466,1.213092,40.086976,-6.541543,24.476997,50.25864,33.742275,11.284047,-6.037995,52.675669,10.981918,19.240101,-6.239414,-2.110323,-12.181277,-36.250858,-11.57702,7.960632,26.189059,6.449988,-41.588464,22.664225,12.089723,-4.82948,-7.24651,34.95079,-8.052186,-6.440833
-25.072099,7.255665,-20.036622,-39.775692,-5.937285,33.641565,2.220188,-15.605402,-24.87068,-24.266423,27.397574,9.773403,15.111009,-3.016709,36.058595,-7.04509,26.994736,54.68986,32.936599,9.471275,-5.735866,60.329595,8.162051,24.476997,-2.513161,-6.340124,-17.015335,-29.100481,-11.778439,6.752117,26.692607,3.428702,-37.660792,21.959258,10.881208,-3.318837,-1.808194,34.245823,-16.310369,-6.340124
-19.331655,9.874113,-17.418174,-27.287709,-8.052186,29.008926,4.435798,-15.605402,-17.720302,-26.482033,32.130922,3.730831,11.686885,0.004578,32.231632,-8.958572,21.55642,55.092698,28.102541,8.967727,-7.447929,66.775006,10.276951,28.102541,-2.311742,-6.440833,-20.943008,-19.835203,-10.972763,5.946441,25.685511,6.349279,-36.150149,21.757839,12.996109,-8.253605,10.57908,42.101167,-21.144427,-4.93019
-15.001144,12.79469,-14.799725,-11.879149,-8.455024,24.376287,9.471275,-15.403983,-19.835203,-32.021058,37.669947,-1.405356,7.859922,-0.196841,28.606088,-8.958572,26.894026,53.481346,23.469902,12.190433,-7.1458,71.306935,12.291142,29.814603,-0.901808,-4.628061,-20.741589,-9.2607,-8.555734,9.068437,21.858549,10.075532,-34.337377,20.650034,8.867018,-10.670634,20.650034,43.913939,-28.899062,-3.923095
-8.857862,5.745022,-14.195468,-5.433738,-10.569925,23.973449,8.564889,-15.706111,-20.640879,-37.660792,37.1664,-6.440833,13.600366,-0.297551,29.613184,-3.923095,25.98764,48.747997,17.930877,14.90959,-7.649348,70.904097,14.506752,34.346532,-0.901808,0.910964,-17.015335,2.220188,-8.354315,8.867018,16.722362,10.176242,-30.409705,19.240101,14.103914,-7.1458,28.102541,37.06569,-31.316091,0.508125
-5.635157,-1.103227,-16.108949,-5.735866,-8.253605,26.793316,8.061341,-18.525979,-18.324559,-40.37995,36.562142,-11.979858,7.054246,1.61593,34.346532,-3.822385,28.001831,48.747997,9.169146,17.427329,-3.822385,74.328221,10.679789,40.691234,-0.901808,0.608835,-16.914626,4.234379,-12.483406,8.26276,12.996109,9.370565,-22.755779,17.528038,16.520943,-6.340124,35.555047,25.081254,-32.927443,6.248569
-1.908904,-2.311742,-10.670634,-5.232319,-2.915999,25.484092,7.960632,-17.720302,-17.921721,-40.178531,33.742275,-16.209659,9.370565,-3.218128,27.598993,-2.412451,31.526665,49.050126,7.356374,17.729457,0.608835,71.306935,7.759213,44.115358,-3.117418,-4.527352,-16.813916,5.342183,-10.872053,5.342183,8.665598,7.356374,-15.90753,16.520943,17.22591,-2.513161,35.152209,32.332341,-30.308995,8.162051
1.213092,3.025864,-5.433738,2.018769,-1.304646,20.952163,8.766308,-17.116045,-15.403983,-45.415427,29.613184,-16.108949,9.068437,-3.520256,23.570611,-3.218128,24.779126,51.366445,7.759213,19.743648,2.421607,73.723964,4.032959,48.445869,-2.613871,-1.606775,-21.748684,2.824445,-11.47631,4.335088,4.133669,11.888304,-15.101854,15.211719,20.851453,-2.915999,34.346532,29.311055,-30.913253,9.974823
7.356374,-2.211032,-4.225223,4.737926,-5.534447,16.621652,9.672694,-12.986954,-17.216754,-49.846647,29.311055,-18.525979,9.672694,-5.635157,19.642939,-4.527352,26.491188,48.949416,4.637217,19.945067,1.71664,71.508354,3.126574,45.82742,-0.801099,-2.311742,-18.12314,0.709544,-9.764248,6.248569,1.112383,14.90959,-12.181277,17.326619,21.65713,-4.628061,27.901121,33.641565,-30.510414,8.766308
